W,P,T,G,H,Kc_mean,vp_std,ohmic_loss_mean,S11_max,S21_mean,bandwidth_estimate,sim_time,success,failure_reason,raw_files,metadata,Kc_TM21_mean,sync_error,vp_TM21_std,mode_ratio,f_TM21_ghz,f_fund_ghz,stage,problem_name,is_feasible,neg_Kc_mean
3.2925416149052342,0.8016368822342446,0.30470523999980287,0.21636505848285148,0.6197818544584313,7.985485298238845,0.01833606470743058,0.08100281379780735,-19.5058704203854,-1.5041238086955122,11.0,7.599999999996498e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",7.985485298238845,0.01833606470743058,0.009443226606739602,1.499078582190827,100.21239818115778,92.67257136126099,initial,DSG_W_Band_BWO,True,-7.985485298238845
3.23705321666847,0.7939332706604684,0.28532822086790594,0.20541683210518308,0.5877129717708276,8.091988361485885,0.02964671513202816,0.07903582149099128,-19.369431431208184,-1.3790537571638302,11.0,6.940000000010826e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",8.091988361485885,0.02964671513202816,0.007071760051177358,1.5377352986845736,100.69292084050953,93.69549403121975,initial,DSG_W_Band_BWO,True,-8.091988361485885
3.252943031391941,0.8033800711688125,0.2892677613360509,0.2038552437849127,0.6170203313953071,8.531219959790524,0.06199092856051738,0.08538966905325068,-19.641089450220882,-1.6607087075987377,10.590498929171543,7.109999999999062e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",8.531219959790524,0.06199092856051738,0.007278199109644639,1.5329997235733808,97.9501796126024,90.67995489409124,initial,DSG_W_Band_BWO,True,-8.531219959790524
3.2113612874420077,0.7874788944328468,0.3037775375952927,0.20514082454798685,0.6197828970234346,8.007041557558606,0.09260156767508582,0.0838050673685244,-19.682107502233425,-1.5505146904113492,8.90691377787028,6.979999999989772e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",8.007041557558606,0.09260156767508582,0.008243998951123543,1.5020723097915234,103.27450528053006,96.3332964350697,initial,DSG_W_Band_BWO,True,-8.007041557558606
3.5920247472822666,0.877941388823092,0.30598645491525533,0.20220463844016195,0.668793268315494,5.673018837713511,0.18,0.0907937533889121,-17.65892553613151,-1.647125347692666,4.1,0.00021049999999966928,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",5.673018837713511,0.18,0.01619726845375036,1.393261764110412,83.98966174010172,76.07052202698273,bo_iter_1,DSG_W_Band_BWO,True,-5.673018837713511
3.2994738161563872,0.8951091827824712,0.2590664064884186,0.17278072038665412,0.6012679617851973,5.77689530972649,0.18,0.08537952437151232,-17.119178846799148,-1.5662850359862615,4.1,0.00012150000000055172,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",5.77689530972649,0.18,0.018307242610399607,1.4186831730279972,76.45524627454714,70.6036670191843,bo_iter_1,DSG_W_Band_BWO,True,-5.77689530972649
2.9403852231800554,0.809911098703742,0.3901367739774287,0.2216450860351324,0.5802647469565272,6.579768053519207,0.07113419822514594,0.08534383164538367,-17.24395901682489,-1.4157177276091502,9.88839343873535,0.00020230000000065473,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['mode_competition_risk']}",6.579768053519207,0.07113419822514594,0.009095732349843729,1.1003871705591886,102.43153806615658,97.26234276228932,bo_iter_2,DSG_W_Band_BWO,True,-6.579768053519207
3.2152455605566503,0.8728671478107571,0.29194347586482766,0.1832580468803644,0.5171510403044521,6.7507689883483675,0.18,0.10286493109268668,-18.31627964084212,-1.8902582745764789,4.1,0.00012409999999984933,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",6.7507689883483675,0.18,0.01589542084002501,1.4853962046186964,84.05909029481653,78.75106166208387,bo_iter_2,DSG_W_Band_BWO,True,-6.7507689883483675
3.240465819835663,0.7492834182456135,0.36659909922629597,0.22087009409442543,0.708089776430279,6.148153593353275,0.18,0.1024644636479445,-17.555657445384046,-1.6603372764674924,4.0871705968511165,0.00020260000000149603,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['structure_height_high']}",6.148153593353275,0.18,0.016542642855710842,1.1935852984255582,115.36718081401904,108.89106421791075,bo_iter_3,DSG_W_Band_BWO,True,-6.148153593353275
2.985545742511749,0.8003783456981182,0.35327607503160835,0.24513659611344338,0.46080036330968144,4.819340727855747,0.14412111012435305,0.11802268948049974,-18.512103325707855,-1.9736429018362243,5.940557581731432,0.0001154000000003208,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['mode_competition_risk']}",4.819340727855747,0.14412111012435305,0.014306804857087914,1.1336093192854249,105.45421140706034,100.93019615139724,bo_iter_3,DSG_W_Band_BWO,True,-4.819340727855747
3.5398476526141165,0.815291072614491,0.34775737063959244,0.283156582005322,0.628485366795212,5.627478192378355,0.09709063022055546,0.10621023192441685,-17.350825786972514,-1.853758513430984,8.66001533786945,0.00018440000000019552,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['manufacturing_risk']}",5.627478192378355,0.09709063022055546,0.0104788917166625,1.4534278796217577,103.43481072972467,95.58512979651593,bo_iter_4,DSG_W_Band_BWO,True,-5.627478192378355
3.0992073252797128,0.7533447137102485,0.25538551550358535,0.28741474287584423,0.696317086648196,5.9714029454669495,0.18,0.12066505648470964,-16.907515994726495,-2.2709712538439573,4.1,0.00010510000000074626,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['structure_height_high', 'mode_competition_risk', 'manufacturing_risk']}",5.9714029454669495,0.18,0.016479279692651023,1.313995110037469,108.67305095210389,103.41103687730549,bo_iter_4,DSG_W_Band_BWO,True,-5.9714029454669495
2.800152241438627,0.867345292493701,0.35848149556666614,0.1790722682699561,0.6066903010010719,5.492154300806096,0.18,0.08562959500915397,-15.83936260402258,-1.5876989229943856,4.043707353438847,0.00019050000000042644,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['mode_competition_risk']}",5.492154300806096,0.18,0.013897085296049149,1.1718536767194234,85.06565825995764,81.0700543198609,bo_iter_5,DSG_W_Band_BWO,True,-5.492154300806096
3.4407290004193785,0.7905905598774552,0.2264806235022843,0.15959081590175628,0.5771210546605289,6.666045971259882,0.07376518436008797,0.09989193427916804,-16.98283168163661,-1.8976156214975588,9.942914860195161,0.00010379999999976519,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['beam_tunnel_narrow', 'mode_competition_risk', 'manufacturing_risk']}",6.666045971259882,0.07376518436008797,0.00988234263814452,1.5281327063167316,97.41890696000968,88.86465570897387,bo_iter_5,DSG_W_Band_BWO,True,-6.666045971259882
