W,P,T,G,H,Kc_mean,vp_std,ohmic_loss_mean,S11_max,S21_mean,bandwidth_estimate,sim_time,success,failure_reason,raw_files,metadata,Kc_TM21_mean,sync_error,vp_TM21_std,mode_ratio,f_TM21_ghz,f_fund_ghz
2.9245798758823103,0.8324286352052639,0.2638940149275052,0.22095560697513839,0.6328916469000683,7.940646630357139,0.18,0.08825060203656392,-16.931829738041973,-1.59978521083215,3.9804919784684585,7.340000000000124e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['mode_competition_risk']}",7.940646630357139,0.18,0.007652798772294543,1.1402459892342294,87.96642261778263,82.73851335722138
2.8249082719063603,0.8004736572859633,0.39929873725511567,0.14034930185419936,0.6074730951889378,6.521813890539598,0.05184321677027812,0.09801843324809496,-17.640553249305952,-1.9426433698340193,11.0,7.320000000010651e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['mode_competition_risk', 'manufacturing_risk']}",6.521813890539598,0.05184321677027812,0.010225991352276313,1.155805913841679,101.68711794780026,96.0214594157702
3.478228438651263,0.8464316007845009,0.316881589286802,0.19845235755724633,0.5679733520654988,6.239004338984071,0.18,0.0825869319938675,-18.328721999216004,-1.3013551794279066,4.1,0.00013169999999984583,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",6.239004338984071,0.18,0.009778829037156343,1.5364361772736366,91.61398865934807,84.313968635254
3.390935072119265,0.7002465426765435,0.38705701622652566,0.14980979344078998,0.727839411799494,5.917966398002297,0.18,0.11752286289132101,-16.042475144534656,-1.9792120457918057,4.1,0.00017969999999989383,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['structure_height_high', 'manufacturing_risk']}",5.917966398002297,0.18,0.030783983698554545,1.2769565805174798,123.00558299286658,115.65771213886512
3.185401720505191,0.7514937391138589,0.2798028876938847,0.2895890602334812,0.6441512196978929,5.386237762925528,0.18,0.1032198101739299,-18.006288462590433,-2.007251504053682,4.1,0.00011010000000011289,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['manufacturing_risk']}",5.386237762925528,0.18,0.01621917175951703,1.4401012957846546,112.2920625171971,106.65843274108761
2.9649372637461613,0.7417166773825562,0.31057038089638167,0.1711817453361752,0.6011925934982502,6.012144183311802,0.18,0.08323101648423187,-18.312909002096422,-1.5578353186559757,4.1,8.239999999992698e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['mode_competition_risk']}",6.012144183311802,0.18,0.015517165574674202,1.245740801393179,111.43920362744925,106.4439524430519
3.1738575665037585,0.8632682291497971,0.32207276403716245,0.21124012866988662,0.4964947444900496,,,,,,,4.6400000000001995e-05,False,mock_dsg_solver_instability,,{},,,,,,
3.27183238898905,0.8588272245861454,0.2261676228454651,0.12922488324364084,0.5483572159885749,6.433741777613202,0.18,0.11115276601147325,-17.611000206344688,-1.9667071117839994,4.1,8.390000000013664e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['beam_tunnel_narrow', 'mode_competition_risk', 'manufacturing_risk']}",6.433741777613202,0.18,0.014841197200043142,1.3092973086607709,80.36724309568721,74.06331700241537
3.566960311437895,0.7098715158869227,0.2902613406148135,0.18234784296978168,0.5857238840748011,5.481779424549152,0.18,0.08483791098117857,-12.960688076360366,-1.6021860359550861,4.1,7.860000000015077e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",5.481779424549152,0.18,0.025032850050024976,1.4187790189412182,120.11554863872622,113.10189022441091
2.8744264114604205,0.7804664219335125,0.29718013328284676,0.23323436122286556,0.5433288580588942,6.509797025398407,0.11958520965429474,0.09755408873931415,-18.83722707574875,-1.6474939099566817,7.251654008908343,7.80000000000225e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['mode_competition_risk']}",6.509797025398407,0.11958520965429474,0.011878087999009823,1.1144202699472765,104.37608008555482,99.89255986634689
2.939854710593116,0.894251071136176,0.3527110698863808,0.21913426194180713,0.5216619171127316,,,,,,,4.3299999999968364e-05,False,mock_dsg_solver_instability,,{},,,,,,
3.519025785960826,0.7583487500621334,0.3829166236530576,0.23597573481088244,0.4680088942344281,5.099484405410643,0.18,0.11029240428545406,-14.4080764045825,-2.1622610340429955,4.1,7.909999999999862e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",5.099484405410643,0.18,0.01787753723848699,1.234212706675923,120.04950714319011,113.38792895286085
2.838063083490697,0.7772953321178151,0.2746055053761717,0.25619528528499075,0.5237267700306151,5.651629873700467,0.12587135697578808,0.10624060303598704,-18.01045249127605,-1.7560528897564014,6.80771077911413,7.679999999998799e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['mode_competition_risk']}",5.651629873700467,0.12587135697578808,0.012746096194346126,1.0653177063912374,104.55780624870114,100.95298526759899
3.220157488170735,0.8724562572187302,0.3614788955311947,0.20085754073444312,0.7381672354524984,6.616689429290865,0.18,0.10929263360127593,-13.206044497898771,-1.9897826604607856,4.1,7.7600000000011e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['structure_height_high']}",6.616689429290865,0.18,0.017268410319105545,1.3150201612830148,85.18416105502101,78.81293560379352
3.0712225576392296,0.8422711856728513,0.2278079991122072,0.12026937040446849,0.6567558723599863,7.780245619743898,0.18,0.1140641690156171,-17.728871938781538,-2.2273366998441566,4.1,9.499999999995623e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['beam_tunnel_narrow', 'mode_competition_risk', 'manufacturing_risk']}",7.780245619743898,0.18,0.012862825679107993,1.2666880841723889,80.23129682991909,73.64377995474926
3.1372695207595824,0.8667484402656556,0.32975246310234074,0.29368748545646667,0.6498585283756256,5.036608372092652,0.18,0.10684942372506409,-11.58570210182642,-1.960091650908915,4.1,7.819999999991722e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['manufacturing_risk']}",5.036608372092652,0.18,0.01748614683187544,1.3862390569991234,88.33562345423776,83.44631981867417
3.5797207355499268,0.7297589480876923,0.2537988913059235,0.12937321878969668,0.5894597858190537,5.762450727143479,0.18,0.09581739496949165,-10.97956116097484,-1.8195399072878071,4.1,0.00020810000000004436,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['manufacturing_risk']}",5.762450727143479,0.18,0.0211128727445806,1.4429385564424864,112.87704877480634,104.6157475748739
3.3765642166137697,0.8240586161613465,0.3653223526477814,0.23826363801956174,0.482756819576025,4.256807650813171,0.05505474860838831,0.10606399420071054,-17.77044953937542,-1.9335107302126255,10.971988826538643,0.0002500000000000835,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",4.256807650813171,0.05505474860838831,0.011978285631924959,1.401953620393205,101.57248462308276,95.22530957816787
2.934173798561096,0.7856836140155792,0.28936813175678255,0.1779294490814209,0.6825868785381317,7.765724200552344,0.03734518278137723,0.09989406896170441,-18.925226930796008,-1.9277432066682187,11.0,0.00010589999999988109,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['structure_height_high', 'mode_competition_risk']}",7.765724200552344,0.03734518278137723,0.010953753737055129,1.2955258362367656,99.09046454356098,93.07403512588506
2.8936891734600065,0.8360218644142151,0.23329937398433687,0.1934237176179886,0.7142673075199127,7.2161580258790154,0.18,0.11134223929328443,-14.876284007195908,-1.945407151221001,4.075009591760898,8.710000000000662e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['structure_height_high', 'beam_tunnel_narrow', 'mode_competition_risk', 'manufacturing_risk']}",7.2161580258790154,0.18,0.011612194473253762,1.1875047958804488,82.52032685689427,76.99627513660985
3.2486894130706787,0.7730374813079833,0.35424275875091554,0.22282589435577393,0.5203520849347114,5.791426390703392,0.18,0.09865494101286526,-17.980642699301857,-1.764253507657778,4.1,7.659999999987122e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",5.791426390703392,0.18,0.011953520729555774,1.3860652159186053,112.12006010747561,106.19154085817277
3.4455838203430176,0.8793945670127868,0.26523003697395325,0.15892204195261,0.5448945522308349,5.954742710448846,0.18,0.10004637718049944,-18.636364701152075,-1.9787874233516987,4.1,0.00014230000000003962,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",5.954742710448846,0.18,0.017813215630793456,1.490791032074887,80.59067677324366,73.79086669217955
3.0905471086502074,0.7177957028150558,0.3861727941036225,0.2641683161258698,0.6157502353191375,4.889926716842969,0.18,0.09547082700390301,-17.327028936236648,-1.6858282085197802,3.8472394140542203,9.01000000002039e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",4.889926716842969,0.18,0.02355116059240031,1.0736197070271103,124.96908431440461,120.59164222486844
3.000970077514648,0.8078006029129028,0.27972516119480134,0.21824714899063108,0.5710131704807282,8.172189391177199,0.09869327745589801,0.08552541431948205,-19.05685253357817,-1.6085035040724691,8.57186973992561,7.639999999997649e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",8.172189391177199,0.09869327745589801,0.008685339994810555,1.2304599618167718,96.50046160482536,91.00863886109057
3.4566505908966065,0.7957864940166474,0.39505392074584966,0.20010049760341642,0.66888906955719,6.26234221131486,0.18,0.09612376776177853,-17.900419236293036,-1.8091574349154926,4.1,7.009999999985084e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",6.26234221131486,0.18,0.008431416506663342,1.4268458314937105,107.30726258281042,98.59453695693996
3.2597935676574705,0.8517814397811889,0.22441824398934843,0.26945085167884825,0.7010544419288636,6.068527084278209,0.18,0.1249277147108662,-13.076042695579677,-2.18019245358751,4.1,7.060000000014277e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['structure_height_high', 'beam_tunnel_narrow', 'mode_competition_risk', 'manufacturing_risk']}",6.068527084278209,0.18,0.014923278271037349,1.2366890618058073,83.39940144942142,77.03999342142166
2.8040762439370153,0.7383818447589874,0.3397476506233216,0.152949081659317,0.463701307028532,,,,,,,0.0017420000000001323,False,mock_dsg_solver_instability,,{},,,,,,
2.9698416590690613,0.8895251750946045,0.3733163118362427,0.134644415974617,0.5019031628966332,6.281933804450497,0.18,0.10638369215922396,-17.54463788274432,-1.9839179944118095,3.9861347401208262,9.679999999989697e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['mode_competition_risk', 'manufacturing_risk']}",6.281933804450497,0.18,0.02236907874360508,1.1430673700604133,83.90657055664177,80.07629480379538
3.3131688594818116,0.7015162108466029,0.302998104095459,0.28770319819450374,0.733304750919342,5.314859497886434,0.18,0.12803372686587733,-18.36674678660857,-2.1180512404483993,4.1,7.420000000002425e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': ['structure_height_high', 'mode_competition_risk', 'manufacturing_risk']}",5.314859497886434,0.18,0.03099781508503833,1.2385530880635114,121.40714046524381,115.92134925643904
3.5162635803222657,0.8446662425994873,0.3161224961280823,0.1733607029914856,0.6342155456542968,6.971808925943725,0.18,0.09155144194110448,-18.92041517152851,-1.6082336913943849,4.1,7.050000000008438e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",6.971808925943725,0.18,0.010303801375387119,1.5321114802739775,90.18985190804295,81.88453861032329
3.2925416149052342,0.8016368822342446,0.30470523999980287,0.21636505848285148,0.6197818544584313,7.985485298238845,0.01833606470743058,0.08100281379780735,-19.5058704203854,-1.5041238086955122,11.0,7.049999999986234e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",7.985485298238845,0.01833606470743058,0.009443226606739602,1.499078582190827,100.21239818115778,92.67257136126099
3.23705321666847,0.7939332706604684,0.28532822086790594,0.20541683210518308,0.5877129717708276,8.091988361485885,0.02964671513202816,0.07903582149099128,-19.369431431208184,-1.3790537571638302,11.0,6.870000000014365e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",8.091988361485885,0.02964671513202816,0.007071760051177358,1.5377352986845736,100.69292084050953,93.69549403121975
3.252943031391941,0.8033800711688125,0.2892677613360509,0.2038552437849127,0.6170203313953071,8.531219959790524,0.06199092856051738,0.08538966905325068,-19.641089450220882,-1.6607087075987377,10.590498929171543,7.100000000015427e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",8.531219959790524,0.06199092856051738,0.007278199109644639,1.5329997235733808,97.9501796126024,90.67995489409124
3.2113612874420077,0.7874788944328468,0.3037775375952927,0.20514082454798685,0.6197828970234346,8.007041557558606,0.09260156767508582,0.0838050673685244,-19.682107502233425,-1.5505146904113492,8.90691377787028,7.059999999992073e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",8.007041557558606,0.09260156767508582,0.008243998951123543,1.5020723097915234,103.27450528053006,96.3332964350697
3.246210203050189,0.7854678797925173,0.2928320924706774,0.208722269042528,0.5592557135499777,7.416381205185913,0.10473850865562712,0.08836108601271987,-18.700754111896057,-1.4685804748434377,8.239382023940507,0.00011420000000006425,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",7.416381205185913,0.10473850865562712,0.009117958816323712,1.4706330756596362,103.78004815988103,97.27573673654882
3.249742643902872,0.7865688017866401,0.2939264307280641,0.22078409505318786,0.5984524106921546,7.708876134813188,0.09862454503261701,0.07976778099056672,-18.984787096614756,-1.5192707805398438,8.575650023206064,7.660000000009326e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",7.708876134813188,0.09862454503261701,0.008395870265251543,1.4317738283527706,103.54811701735163,96.7063194163628
3.1806797347148184,0.8045026096508353,0.29864719343295376,0.19098691009768126,0.605996581088874,8.665470137383101,0.0732842928092927,0.07922439280600671,-19.96762477231564,-1.3525720674600685,9.9693638954889,7.540000000005875e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",8.665470137383101,0.0732842928092927,0.0068664313983326924,1.5478239154222073,97.45404641975449,90.28265353071957
3.3367571093715247,0.8147140917717882,0.30630584256411686,0.20370489256856672,0.6191469376746966,8.224996197808562,0.08710971235441048,0.0790659853025673,-19.486467933540112,-1.462984902567395,9.208965820507423,7.729999999983583e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",8.224996197808562,0.08710971235441048,0.007030137671828423,1.5099939081846439,96.9356546551959,89.57924816653659
3.2399416404341226,0.7862922304459106,0.3073016348501032,0.20075222606945217,0.6411805603690379,7.820627413890596,0.09311584561213851,0.08785292408397671,-19.68773222625757,-1.4191995701436637,8.878628491332382,0.00010840000000000849,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",7.820627413890596,0.09311584561213851,0.00783114125391107,1.4798871555894606,103.30369528486267,96.07679684224092
3.1864911338976025,0.8200281887640315,0.2833581382871388,0.20450594251893772,0.5829254214777027,8.441590083975798,0.16487720491993813,0.08274507861314138,-19.263455118559154,-1.5874076458169502,4.931753729403404,9.040000000015702e-05,True,,,"{'backend': 'mock_dsg', 'geometry_warnings': []}",8.441590083975798,0.16487720491993813,0.007430251223305599,1.5202319543370881,93.7497834809578,87.17069543440546
